Wavelength = 1.54059 Å (Cu)
47.18	88.0
47.2	82.0
47.22	72.0
47.24	72.0
47.26	102.0
47.28	90.0
47.3	96.0
47.32	84.0
47.34	87.0
47.36	76.0
47.38	71.0
47.4	86.0
47.42	76.0
47.44	86.0
47.46	79.0
47.48	48.0
47.5	82.0
47.52	79.0
47.54	85.0
47.56	86.0
47.58	74.0
47.6	72.0
47.62	81.0
47.64	80.0
47.66	72.0
47.68	78.0
47.7	88.0
47.72	75.0
47.74	78.0
47.76	76.0
47.78	75.0
47.8	67.0
47.82	92.0
47.84	76.0
47.86	74.0
47.88	97.0
47.9	86.0
47.92	71.0
47.94	95.0
47.96	86.0
47.98	62.0
48.0	74.0
48.02	70.0
48.04	86.0
48.06	69.0
48.08	80.0
48.1	85.0
48.12	75.0
48.14	104.0
48.16	71.0
48.18	77.0
48.2	88.0
48.22	88.0
48.24	92.0
48.26	98.0
48.28	89.0
48.3	99.0
48.32	95.0
48.34	80.0
48.36	102.0
48.38	75.0
48.4	115.0
48.42	72.0
48.44	83.0
48.46	76.0
48.48	97.0
48.5	91.0
48.52	98.0
48.54	101.0
48.56	64.0
48.58	79.0
48.6	69.0
48.62	78.0
48.64	88.0
48.66	80.0
48.68	85.0
48.7	74.0
48.72	68.0
48.74	64.0
48.76	79.0
48.78	73.0
48.8	73.0
48.82	89.0
48.84	89.0
48.86	75.0
48.88	74.0
48.9	81.0
48.92	89.0
48.94	65.0
48.96	75.0
48.98	85.0
49.0	67.0
49.02	57.0
49.04	73.0
49.06	80.0
49.08	72.0
49.1	79.0
49.12	72.0
49.14	62.0
49.16	86.0
49.18	62.0
49.2	67.0
49.22	83.0
49.24	78.0
49.26	89.0
49.28	78.0
49.3	63.0
49.32	76.0
49.34	89.0
49.36	73.0
49.38	87.0
49.4	79.0
49.42	75.0
49.44	70.0
49.46	73.0
49.48	67.0
49.5	92.0
49.52	81.0
49.54	67.0
49.56	73.0
49.58	75.0
49.6	95.0
49.62	84.0
49.64	93.0
49.66	82.0
49.68	84.0
49.7	83.0
49.72	70.0
49.74	86.0
49.76	86.0
49.78	87.0
49.8	80.0
49.82	84.0
49.84	77.0
49.86	85.0
49.88	90.0
49.9	89.0
49.92	95.0
49.94	98.0
49.96	69.0
49.98	77.0
50.0	80.0
50.02	67.0
50.04	66.0
50.06	69.0
50.08	78.0
50.1	65.0
50.12	72.0
50.14	88.0
50.16	68.0
50.18	82.0
50.2	76.0
50.22	72.0
50.24	70.0
50.26	65.0
50.28	76.0
50.3	79.0
50.32	81.0
50.34	67.0
50.36	83.0
50.38	78.0
50.4	81.0
50.42	80.0
50.44	73.0
50.46	75.0
50.48	82.0
50.5	83.0
50.52	74.0
50.54	68.0
50.56	65.0
50.58	68.0
50.6	69.0
50.62	72.0
50.64	83.0
50.66	75.0
50.68	78.0
50.7	79.0
50.72	86.0
50.74	67.0
50.76	102.0
50.78	77.0
50.8	67.0
50.82	81.0
50.84	94.0
50.86	86.0
50.88	79.0
50.9	76.0
50.92	78.0
50.94	89.0
50.96	83.0
50.98	109.0
51.0	133.0
51.02	126.0
51.04	96.0
51.06	147.0
51.08	134.0
51.1	178.0
51.12	181.0
51.14	203.0
51.16	221.0
51.18	263.0
51.2	271.0
51.22	306.0
51.24	346.0
51.26	332.0
51.28	338.0
51.3	284.0
51.32	330.0
51.34	287.0
51.36	262.0
51.38	256.0
51.4	235.0
51.42	207.0
51.44	202.0
51.46	190.0
51.48	166.0
51.5	146.0
51.52	112.0
51.54	120.0
51.56	117.0
51.58	99.0
51.6	103.0
51.62	86.0
51.64	92.0
51.66	81.0
51.68	87.0
51.7	89.0
51.72	82.0
51.74	78.0
51.76	79.0
51.78	72.0
51.8	103.0
51.82	61.0
51.84	66.0
51.86	82.0
51.88	64.0
51.9	72.0
51.92	80.0
51.94	79.0
51.96	73.0
51.98	76.0
52.0	80.0
52.02	57.0
52.04	98.0
52.06	68.0
52.08	59.0
52.1	66.0
52.12	55.0
52.14	60.0
52.16	63.0
52.18	59.0
52.2	63.0
52.22	71.0
52.24	49.0
52.26	94.0
52.28	77.0
52.3	63.0
52.32	64.0
52.34	61.0
52.36	63.0
52.38	71.0
52.4	67.0
